"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","simulation_weight","throws","pitcher_role","availability_score"
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","623474","Jimmy Herget","Colorado Rockies","L","R",648,205,456,94,0.355,0,0.193019340342996,0.00474362078081783,0.0884270650761458,0.136878126214329,0.043109017108027,0.011203595328794,0.0447738690077904,0.4778453661411,0.235964607658941,0.0990864814446114,0.433727568782754,0.417979769499996,1,60.7256754602275,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"R","reliever",0.866666666666667
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","675848","Juan Mejia","Colorado Rockies","L","R",648,291,456,146,0.355,0.248,0.166821717552705,0.00504523519967671,0.115094291795454,0.201720828778586,0.0418894769611716,0.00885048100894256,0.0325216914377712,0.428056277265693,0.284982478186471,0.0832616494078854,0.456849430938853,0.427372185376012,1,65.4255170278853,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"R","reliever",0.816666666666667
"824225","home",1,"805808","Kevin McGonigle","Detroit Tigers","688642","Zach Agnos","Colorado Rockies","L","R",648,365,456,183,0.355,0.174,0.133923027977856,0.00342323856793935,0.095756615679101,0.171398378947053,0.0639176251416685,0.00856012369481989,0.0229828969529326,0.50003809303863,0.266859024736474,0.0954606457894211,0.404205291282269,0.384509465562026,1,68.2027839125281,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.75,"R","reliever",0.75
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","605447","Jordan Romano","Colorado Rockies","R","R",303,130,172,59,0.31,0.174,0.130201242449333,0.00113947703898548,0.240419071369466,0.159130004953992,0.0430726950916461,0.0134958007209863,0.0232463757774417,0.389295332598149,0.238944876544066,0.079814871590074,0.370285596032385,0.35188249146866,1,46.5538345120549,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","657514","Brennan Bernardino","Colorado Rockies","R","L",303,247,131,125,0.31,0.167,0.0512279534390119,0.00345564435029239,0.196906379569243,0.153413972454029,0.053009709488507,0.0107214889747853,0.017456412175638,0.513808439548494,0.234601583092959,0.0811876106389304,0.289285180882263,0.29038459860412,1,53.6536464531473,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"L","reliever",1
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","677955","Jaden Hill","Colorado Rockies","R","R",303,162,172,73,0.31,0.167,0.12172381542606,0.00228838700522466,0.253043843883132,0.159418139260312,0.0552102767016086,0.0222206575726404,0.0271327269139577,0.358962153237065,0.263981800448518,0.104563661188207,0.387994002879803,0.383586783857186,1,49.062806645466,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","623474","Jimmy Herget","Colorado Rockies","R","R",303,205,172,111,0.31,0,0.0850167941579136,0.00251468696400642,0.281891679183839,0.159945449564886,0.064601224893076,0.00340313684443073,0.0329514660545088,0.369675562337339,0.260901277356902,0.100955827792016,0.348432758478822,0.352871017314434,1,52.5946832078264,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"R","reliever",0.866666666666667
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","675848","Juan Mejia","Colorado Rockies","R","R",303,291,172,145,0.31,0.248,0.150539267137585,0.00144079918115683,0.211482710734738,0.181458509753165,0.0287587902406539,0.00253366342527077,0.0122353889030591,0.411550870624371,0.224986352322149,0.0435278425689837,0.37696641864089,0.328799504855133,1,56.6521709378524,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"R","reliever",0.816666666666667
"824225","home",2,"701678","Hao-Yu Lee","Detroit Tigers","688642","Zach Agnos","Colorado Rockies","R","R",303,365,172,182,0.31,0.174,0.0879918434450832,0.00306171982839966,0.160823496826273,0.175232306792224,0.0716055961028109,0.00819390233195728,0.0290146397476378,0.464076494925614,0.28404644497463,0.108814138182406,0.375100008248113,0.377016092928803,1,59.4352335597326,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.75,"R","reliever",0.75
"824225","home",3,"690993","Colt Keith","Detroit Tigers","605447","Jordan Romano","Colorado Rockies","L","R",410,130,385,71,0.225,0.174,0.0844857922206396,0.010879805542729,0.228750722683325,0.147323427744273,0.0338884877878058,0.00854587218826683,0.0179057561113773,0.468220135721583,0.207663543831722,0.0603401160874499,0.303029141595091,0.28711712829241,1,52.2554772556132,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",3,"690993","Colt Keith","Detroit Tigers","657514","Brennan Bernardino","Colorado Rockies","L","L",410,247,0,122,0.225,0.167,0.0546235381788362,0.00619383633333717,0.182024921104974,0.157469972757105,0.049836249861543,0.00412186394308639,0.0179402837777757,0.527789334043343,0.22936837033951,0.0718983975824051,0.290185744851683,0.285010407502509,1,48.3278632437086,"overall_rates_with_partial_split","multinomial_log5_platoon_form_v1",1,"L","reliever",1
"824225","home",3,"690993","Colt Keith","Detroit Tigers","677955","Jaden Hill","Colorado Rockies","L","R",410,162,385,89,0.225,0.167,0.0939577801416634,0.0164708829265007,0.202477888831518,0.151868852878277,0.0382718160163696,0.0110332753292344,0.0167162592589401,0.469203244617496,0.217890203482821,0.0660213506045441,0.328318866550985,0.308603137022086,1,54.8485732550386,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",3,"690993","Colt Keith","Detroit Tigers","623474","Jimmy Herget","Colorado Rockies","L","R",410,205,385,94,0.225,0,0.107991517468484,0.0111534762557215,0.155671861737214,0.141260683106823,0.0445243152025653,0.0185757254589455,0.0404468097572674,0.480375611012979,0.244807533525602,0.103546850418778,0.363952527249807,0.372340421270621,1,57.0557065093135,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"R","reliever",0.866666666666667
"824225","home",3,"690993","Colt Keith","Detroit Tigers","675848","Juan Mejia","Colorado Rockies","L","R",410,291,385,146,0.225,0.248,0.0902971502576555,0.0114766289446858,0.196024941422783,0.201405178981059,0.0418568657043029,0.0141967156499655,0.0284227053110462,0.416319813728502,0.285881465646373,0.0844762866653146,0.387655244848715,0.378983791583772,1,61.7555480769712,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"R","reliever",0.816666666666667
"824225","home",3,"690993","Colt Keith","Detroit Tigers","688642","Zach Agnos","Colorado Rockies","L","R",410,365,385,183,0.225,0.174,0.0725979693802819,0.00779862157855199,0.163333058059241,0.171385611103908,0.0639631958278419,0.0137514599006208,0.0201161476351369,0.487053936514418,0.269216414467508,0.0978308033635995,0.349613005426342,0.347727041198509,1,64.532814961614,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.75,"R","reliever",0.75
"824225","home",4,"682985","Riley Greene","Detroit Tigers","605447","Jordan Romano","Colorado Rockies","L","R",534,130,365,71,0.306,0.174,0.113801958383578,0.0083844284561149,0.2905831239345,0.142821652807491,0.0485647927336514,0.000846573588769779,0.0263299006829267,0.368667569412968,0.218562919812839,0.0757412670053479,0.340749306652532,0.324707292404555,1,54.0440423265248,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"R","reliever",1
"824225","home",4,"682985","Riley Greene","Detroit Tigers","657514","Brennan Bernardino","Colorado Rockies","L","L",534,247,169,122,0.306,0.167,0.0933322001334497,0.0037707378336679,0.231634863623053,0.146938116645084,0.0599731205727021,0.00470342531321328,0.0227490145639698,0.43689852131486,0.234363677094969,0.0874255604498852,0.331466615062087,0.323849224252338,1,58.8889373182216,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",1,"L","reliever",1
