"pitch_type","pitch_name","pitches","average_velocity","average_horizontal_break","average_induced_vertical_break","date","rolling_days","trend_method","source_through","generated_at_utc"
"FA","Fastball",11,62.6545454545455,6.39090909090909,20.8181818181818,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3167,89.6513419640038,-1.05910956741396,8.14032207136091,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",12610,94.6206344171293,3.35926249008723,16.1970103092784,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1468,86.9269073569482,9.6558583106267,3.14802452316076,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",827,82.7827085852479,-5.44812575574365,-10.1516324062878,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7039,93.9324762040062,5.64064497797983,7.57263815882938,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",5533,86.2140249412615,-1.66938369781312,1.19412615217784,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3361,82.6916393930378,-5.21844689080631,1.09033025885153,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",226,82.3150442477876,-0.114159292035398,-4.85132743362832,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",3,67.5333333333333,5.26666666666667,-0.5,2026-04-05,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5006,86.1014582500999,3.89470635237715,3.87229324810228,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",11,73.1363636363636,-10.9181818181818,-7.60909090909091,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",2945,79.9629541595925,-4.28828522920204,-10.5429541595925,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",77,46.4961038961039,0.938961038961039,18.7,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3438,89.5156777196044,-1.06974985456661,8.07452006980803,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",13732,94.6180964171279,3.43428488202738,16.2200990387416,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1631,86.9427958307787,9.99184549356223,3.03592887798896,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",921,82.8491856677525,-5.56178067318132,-9.74972855591748,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",7633,93.9078999082929,5.55713349927944,7.6123804532949,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6077,86.2084416652954,-1.54675004113872,1.27849267730788,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3637,82.6269452845752,-5.52661534231509,1.10280450921089,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",235,82.3770212765957,-0.214468085106383,-4.88170212765957,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",3,67.5333333333333,5.26666666666667,-0.5,2026-04-06,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5542,86.1357271743053,3.82874413569109,3.909382894262,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,73.2666666666667,-10.75,-7.86666666666667,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3276,79.9763125763126,-4.30686813186813,-10.6187118437118,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",77,46.4961038961039,0.938961038961039,18.7,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3847,89.5254224070704,-1.12555237847674,8.14068105016896,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",15169,94.6047662996902,3.4642890104819,16.3152482035731,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1859,86.945615922539,9.93028509951587,3.00828402366864,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",999,82.8332332332332,-5.38488488488488,-9.75115115115115,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8294,93.9475403906438,5.61392572944297,7.70159151193634,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6550,86.2139083969466,-1.54532824427481,1.36222900763359,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",3976,82.6677565392354,-5.43558853118712,1.07588028169014,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",244,82.3286885245902,0.573360655737705,-4.93729508196721,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",3,67.5333333333333,5.26666666666667,-0.5,2026-04-07,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5956,86.0739254533244,3.90352585627938,4.03802887844191,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,73.2666666666667,-10.75,-7.86666666666667,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3544,79.9653216704289,-4.31780474040632,-10.7211343115124,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",82,46.8121951219512,1.13780487804878,18.6621951219512,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4087,89.5204306337167,-1.13264007829704,8.17548323954,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16596,94.5787599421547,3.50682694625211,16.321884791516,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1945,86.933470437018,9.96483290488432,3.00416452442159,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",1075,82.7576744186047,-5.49572093023256,-9.81125581395349,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8964,93.894332887104,5.6128067826863,7.70533244087461,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7119,86.1894929063071,-1.64777356370277,1.30619469026549,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4430,82.6418961625282,-6.02191873589165,1.14433408577878,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",253,82.3644268774704,1.0498023715415,-4.88616600790514,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",3,67.5333333333333,5.26666666666667,-0.5,2026-04-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",5843,86.0348622283074,3.98712989902447,3.98986821838097,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,70.8428571428571,-13.4428571428571,-6.35714285714286,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3459,79.9513154090778,-4.41798207574444,-10.7131251806881,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",82,46.8121951219512,1.13780487804878,18.6621951219512,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",3959,89.4993937863097,-1.05897954028795,8.2210154079313,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16036,94.5262409578448,3.49956348216513,16.3438388625592,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1850,86.8104324324324,9.89621621621622,3.11145945945946,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",979,82.4534218590398,-5.30296220633299,-9.69591419816139,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",8691,93.8350592567023,5.87642388677943,7.74029455758831,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7022,86.1577185986898,-1.67328396468243,1.34522927940758,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4347,82.6666666666667,-6.11741430871866,1.11345755693582,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",247,82.214979757085,0.0603238866396762,-4.96477732793522,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,66.25,0.7,-7,2026-04-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6092,85.9755745239659,3.91331254103743,3.93639198949442,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,70.8428571428571,-13.4428571428571,-6.35714285714286,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3581,79.8894722144652,-4.59893884389835,-10.6966769058922,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",82,46.8121951219512,1.13780487804878,18.6621951219512,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4194,89.3456366237482,-1.09604196471149,8.16471149260849,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16549,94.4920357725542,3.55011783189317,16.3408363043084,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",76,84.6578947368421,6.77236842105263,-0.352631578947368,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1881,86.7318447634237,9.61717171717172,3.10138224348751,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",1000,82.507,-5.781,-9.788,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9093,93.8165951831079,5.74853183767733,7.75320576267458,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7192,86.1696329254728,-1.70702169076752,1.31724137931034,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4617,82.6191466320121,-5.81410006497726,1.03876976391596,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",289,82.1920415224914,-0.855709342560554,-5.35017301038062,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72,-13.4,-3,2026-04-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6261,85.9745248362881,3.88257466858329,3.77256029388277,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,70.8428571428571,-13.4428571428571,-6.35714285714286,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3616,79.826189159292,-4.64820243362832,-10.6720685840708,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",82,46.8121951219512,1.13780487804878,18.6621951219512,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",15,65.3333333333333,6.66,20.7533333333333,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4297,89.3228066092623,-1.00023272050268,8.21605771468466,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16255,94.4751276530298,3.54578898800369,16.2803875730544,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",97,84.2134020618557,8.58556701030928,-0.651546391752577,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1824,86.6329495614035,9.49161184210526,3.16282894736842,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",970,82.8652577319588,-5.51360824742268,-9.07412371134021,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9095,93.7996921385377,5.80484881803189,7.66811434854316,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7029,86.1934556835965,-1.63176838810642,1.41808223075829,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4618,82.5942182763101,-6.07659159809441,1.11598094413166,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",313,82.1134185303514,0.717891373801917,-5.19872204472843,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72,-13.4,-3,2026-04-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6281,85.9467282279892,4.01579366342939,3.88754975322401,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,71.6285714285714,-12.1428571428571,-7.77142857142857,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3652,79.7562705366922,-4.489430449069,-10.5898959474261,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",82,46.8121951219512,1.13780487804878,18.6621951219512,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",18,66.2611111111111,7.7,18.7833333333333,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4456,89.258842010772,-1.12605475763016,8.18018402154399,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16531,94.487344988204,3.47795051721009,16.2968060008469,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",130,84.4261538461538,7.33615384615385,-1.51923076923077,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1843,86.7278893109061,9.56017362995117,3.11161150298426,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",997,82.7255767301906,-5.65957873620863,-9.12497492477432,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9164,93.8422632038411,5.89115015277172,7.73303142732431,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7162,86.1844456855627,-1.62317788327283,1.49125942474169,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4570,82.5493435448578,-6.35409190371991,1.11814004376368,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",298,82.0647651006711,1.37684563758389,-5.26912751677852,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,72,-13.4,-3,2026-04-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6135,85.9044009779951,3.97486552567237,3.96464547677262,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,71.6285714285714,-12.1428571428571,-7.77142857142857,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3564,79.7602974186308,-4.2118125701459,-10.5407968574635,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",59,47.2305084745763,0.761016949152542,17.0423728813559,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",7,71.9285714285714,9.75714285714286,15.5857142857143,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4289,89.3248309629284,-1.12574026579622,8.16048029843786,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16305,94.4725728304201,3.46344679546151,16.3228825513646,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",112,84.2125,7.39017857142857,-1.35357142857143,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1825,86.7060821917808,9.43742465753425,3.10515068493151,2026-04-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
