"metric_id","metric_label","game_id","player_id","player_name","team","opponent","role","probability","expected_value","simulations","model_version","publication_status","metric_rank"
"batter_tb_2plus","2+ total bases","824486","663886","Tyler Stephenson","Cincinnati Reds","Pittsburgh Pirates","hitter",0.3295,1.292,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",19
"batter_tb_2plus","2+ total bases","824651","665804","Miguel Amaya","Chicago Cubs","New York Yankees","hitter",0.324,1.2105,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",20
"batter_tb_2plus","2+ total bases","824651","663757","Trent Grisham","New York Yankees","Chicago Cubs","hitter",0.321,1.3105,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",21
"batter_tb_2plus","2+ total bases","824651","676609","José Caballero","New York Yankees","Chicago Cubs","hitter",0.3165,1.3,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",22
"batter_tb_2plus","2+ total bases","824651","621020","Dansby Swanson","Chicago Cubs","New York Yankees","hitter",0.314,1.33,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",23
"batter_tb_2plus","2+ total bases","824486","667472","Dane Myers","Cincinnati Reds","Pittsburgh Pirates","hitter",0.3125,1.195,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_tb_2plus","2+ total bases","824486","553993","Eugenio Suárez","Cincinnati Reds","Pittsburgh Pirates","hitter",0.277,1.239,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_tb_2plus","2+ total bases","824486","682622","Noelvi Marte","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2535,1.074,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_tb_2plus","2+ total bases","824486","680574","Matt McLain","Cincinnati Reds","Pittsburgh Pirates","hitter",0.2455,1.003,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_tb_3plus","3+ total bases","824651","700250","Ben Rice","New York Yankees","Chicago Cubs","hitter",0.3325,2.052,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_tb_3plus","3+ total bases","824651","691718","Pete Crow-Armstrong","Chicago Cubs","New York Yankees","hitter",0.3185,2.06,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_tb_3plus","3+ total bases","824651","502671","Paul Goldschmidt","New York Yankees","Chicago Cubs","hitter",0.276,1.827,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_tb_3plus","3+ total bases","824651","699393","Pedro Ramírez","Chicago Cubs","New York Yankees","hitter",0.261,1.6935,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_tb_3plus","3+ total bases","824486","682829","Elly De La Cruz","Cincinnati Reds","Pittsburgh Pirates","hitter",0.252,1.6765,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_tb_3plus","3+ total bases","824651","624424","Michael Conforto","Chicago Cubs","New York Yankees","hitter",0.2435,1.5545,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
