"game_id","game_date","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","generated_at_utc"
"823831","2026-08-22","away",5,"695670","Harry Ford","Washington Nationals","691587","Eury Pérez","Miami Marlins","U","R",0,496,0,0,0,0.32,0.0984940880886257,0.0145371867096987,0.250458304877795,0.115806627139464,0.0414402690971823,0.0025263646715187,0.0272019839069425,0.449535175508773,0.186975244815107,0.0711686176756435,0.300006519613432,0.290340577315892,1,23.2707774798928,"batter_league_fallback","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",6,"677588","José Tena","Washington Nationals","691587","Eury Pérez","Miami Marlins","L","R",250,496,231,280,0,0.32,0.103527143807713,0.00579456639208877,0.367769777223751,0.0892774270163891,0.0449531980595447,0.00422812438116293,0.016981733137691,0.36746802998166,0.155440482594788,0.0661630555783987,0.26476219279459,0.250641076039257,1,62.8187383621233,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",7,"696285","Jacob Young","Washington Nationals","691587","Eury Pérez","Miami Marlins","R","R",389,496,253,216,0.275,0.32,0.068029609622554,0.0423433128306921,0.183279811646573,0.115073144210922,0.0300622892111219,0.00189505601055534,0.0323308215385242,0.526985954929057,0.179361310971124,0.0642881667602014,0.28973423342437,0.283910460073963,1,65.9273762103455,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",8,"683083","Nasim Nuñez","Washington Nationals","691587","Eury Pérez","Miami Marlins","L","R",422,496,290,280,0.275,0.32,0.113845983848936,0.000977540731598754,0.273089207243558,0.12316542497585,0.00893448581123238,0.007936288866419,0.00201304346039015,0.470038025062016,0.142049243113891,0.0188838181380415,0.256872767694426,0.215148722554191,1,67.869056268502,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","away",9,"687605","Andrew Pinckney","Washington Nationals","691587","Eury Pérez","Miami Marlins","U","R",0,496,0,0,0,0.32,0.0984940880886257,0.0145371867096987,0.250458304877795,0.115806627139464,0.0414402690971823,0.0025263646715187,0.0272019839069425,0.449535175508773,0.186975244815107,0.0711686176756435,0.300006519613432,0.290340577315892,1,23.2707774798928,"batter_league_fallback","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",1,"669364","Xavier Edwards","Miami Marlins","663623","Jake Irvin","Washington Nationals","L","R",537,313,414,198,0.342,0.31,0.141315432490908,0.00123605285470977,0.144885262417554,0.17068877668613,0.0347975589386255,0.00235155347112411,0.008908505107993,0.495816858032956,0.216746394203873,0.0460576175177426,0.35929787954949,0.313327221723827,1,65.6766768498777,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",2,"665052","Griffin Conine","Miami Marlins","663623","Jake Irvin","Washington Nationals","L","R",202,313,166,198,0.31,0.31,0.146062549862373,0.0204201592381783,0.29067453620046,0.104256295225966,0.0375142487694805,0.000131926404248061,0.0789865426238169,0.321953741675477,0.220889013023512,0.116632717797545,0.387371722124063,0.412717638194031,1,54.7970714722176,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",3,"683357","Owen Caissie","Miami Marlins","663623","Jake Irvin","Washington Nationals","L","R",294,313,257,198,0.248,0.31,0.0943532875189806,0.0199943370571904,0.349907461585174,0.0885864534817595,0.0451178437292457,8.22719504562668e-05,0.0529421555416549,0.349016189135539,0.186728724703116,0.0981422712213569,0.301076349279287,0.319943973238925,1,59.5748883154921,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",4,"672640","Otto Lopez","Miami Marlins","663623","Jake Irvin","Washington Nationals","R","R",544,313,419,115,0.342,0.31,0.0596151574959081,0.0179747583009838,0.138669254366376,0.203639950782822,0.0468875185475435,0.00270998809737145,0.0224155264886665,0.508087845920329,0.275652983916403,0.0720130331335814,0.353242899713295,0.340702754010841,1,63.7904659980362,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",5,"805300","Jakob Marsee","Miami Marlins","663623","Jake Irvin","Washington Nationals","L","R",496,313,388,198,0.338,0.31,0.145058170264049,0.0166106808206508,0.202557914231662,0.107535638579935,0.0357223291574784,0.00103091809946328,0.0189905578531362,0.472493790993625,0.163279443690013,0.0557438051100778,0.324948294774713,0.290756131298645,1,64.9408637400712,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",6,"681715","Heriberto Hernández","Miami Marlins","663623","Jake Irvin","Washington Nationals","R","R",354,313,236,115,0.324,0.31,0.0854398405501991,0.0101890196767919,0.302986167460074,0.129372764459904,0.0376262273432432,0.000248092082015556,0.0504755221895451,0.383662366238228,0.217722606074707,0.0883498416148038,0.313351466301698,0.328636962026194,1,58.816474446498,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",7,"691788","Joe Mack","Miami Marlins","663623","Jake Irvin","Washington Nationals","L","R",254,313,203,198,0.219,0.31,0.081291394538518,0.0162586399792281,0.258568808679542,0.116472498775779,0.0330357286135187,0.000105220600650224,0.0558082480817506,0.438459460731014,0.205421696071698,0.0889491972959195,0.302971730589444,0.323596108201403,1,57.5183401473956,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",8,"691594","Javier Sanoja","Miami Marlins","663623","Jake Irvin","Washington Nationals","R","R",352,313,240,115,0.291,0.31,0.0571817177938021,0.00272252144680209,0.0940039028625579,0.171617095385973,0.0676383054853076,0.0010627258657717,0.0208836600983664,0.58489007106142,0.261201786835418,0.0895846914494457,0.321106026076022,0.319944152609179,1,58.8276136033847,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823831","2026-08-22","home",9,"665923","Esteury Ruiz","Miami Marlins","663623","Jake Irvin","Washington Nationals","R","R",182,313,98,115,0.213,0.31,0.0837382125963243,0.0799398865816407,0.277159457827137,0.132539658877816,0.0440788745810083,0.000568123184012686,0.0328949403555667,0.349080845996494,0.210081596998404,0.0775419381205877,0.373759696176369,0.353633891604922,1,49.9130802463226,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
