"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_team","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","bullpen_pitcher_count","bullpen_mean_availability","selected_relief_pitchers","bullpen_input_status"
"824141","away",1,"695600","Carter Jensen","Kansas City Royals","Houston Astros",0.113077765013965,0.00530903617380273,0.277771993050306,0.105076719804804,0.0543579173297819,0.00329780736643547,0.0372286411525413,0.403880120108363,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",2,"677951","Bobby Witt Jr.","Kansas City Royals","Houston Astros",0.102865904880754,0.00513412382458768,0.203942697020406,0.14549660511427,0.0506505464531868,0.00123894601670491,0.030674864399614,0.459996312290476,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",3,"695506","Jac Caglianone","Kansas City Royals","Houston Astros",0.0580446967648748,0.0129683367506944,0.271725260029419,0.148938507705581,0.0492027987622314,0.00367254366791161,0.0395917192200984,0.41585613709919,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",4,"672580","Maikel Garcia","Kansas City Royals","Houston Astros",0.0885488103620453,0.0023560975109303,0.18952448673552,0.151443158828173,0.0547068678591812,0.00748568627966136,0.0150224769167978,0.490912415507691,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",5,"686681","Michael Massey","Kansas City Royals","Houston Astros",0.0595756105007751,0.00148143644945097,0.184497719806801,0.16418770517406,0.053475804148081,0.00363002021974451,0.0270529697247388,0.506098733976349,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",6,"521692","Salvador Perez","Kansas City Royals","Houston Astros",0.0466745148155566,0.022432893964722,0.210721689443527,0.13023888973955,0.0413117594990442,0.00163283490146641,0.0323308811435148,0.514656536492619,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",7,"670231","John Rave","Kansas City Royals","Houston Astros",0.115576788139508,0.00490400848704341,0.221080587889968,0.110775767257412,0.0429119250954686,0.00428436142030027,0.0367639093589769,0.463702652351323,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",8,"664728","Kyle Isbel","Kansas City Royals","Houston Astros",0.0593697220390402,0.00841456363779203,0.226109394305621,0.133425573203708,0.0300529860005076,0.00433907064914549,0.0197101584378677,0.518578531726318,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","away",9,"686555","Isaac Collins","Kansas City Royals","Houston Astros",0.129252645112419,0.0115910735181862,0.220590446614361,0.11450674887019,0.0450375309769404,0.00536514372595046,0.0124822796138291,0.461174131568125,6,0.762338223586944,"Bryan King | Enyel De Los Santos | Bryan Abreu | AJ Blubaugh | Josh Hader | Bennett Sousa","availability_weighted_active_relievers"
"824141","home",1,"665161","Jeremy Peña","Houston Astros","Kansas City Royals",0.0625217726714515,0.0159048820171964,0.228667215162459,0.157321156947854,0.0450828167148554,0.0022010689974594,0.0440901259389484,0.444210961549775,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",2,"670541","Yordan Alvarez","Houston Astros","Kansas City Royals",0.10763797134962,0.0197589020854627,0.187848693016948,0.147672683237756,0.0420915866925294,0.00253113294624048,0.0616431596471042,0.430815871024339,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",3,"670623","Isaac Paredes","Houston Astros","Kansas City Royals",0.102642606943194,0.0263441066466646,0.147646753140604,0.139044389545464,0.0461081603342669,0.00153998986992687,0.0365775290073754,0.500096464512505,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",4,"514888","Jose Altuve","Houston Astros","Kansas City Royals",0.0816813470189272,0.00628553801764991,0.189007651220266,0.145004197994506,0.0454331980988319,0.0033343691884551,0.0320137452163972,0.497239953244966,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",5,"673237","Yainer Diaz","Houston Astros","Kansas City Royals",0.0538787080819847,0.00925359057653498,0.165575932573117,0.171469386998454,0.0441477652546703,0.00078663846392311,0.0401183865676929,0.514769591483623,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",6,"662139","Daulton Varsho","Houston Astros","Kansas City Royals",0.0676474798638042,0.00765950135060117,0.200562028932751,0.136220793236425,0.0408976045543022,0.00603625611329423,0.0242997212685025,0.516676614680319,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",7,"666211","Taylor Trammell","Houston Astros","Kansas City Royals",0.0880431573597306,0.0158301051488862,0.274863027796051,0.122578066012008,0.036980721799024,0.00600341617075886,0.0310451598249699,0.424656345888571,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",8,"701358","Cam Smith","Houston Astros","Kansas City Royals",0.0789661924591737,0.0106246709284147,0.237397190517336,0.113926121521131,0.0320470374336579,0.00858670516605708,0.0421997278533153,0.476252354120914,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"824141","home",9,"664774","LaMonte Wade Jr.","Houston Astros","Kansas City Royals",0.105606144124512,0.00725552780506581,0.230562400254725,0.12975046209781,0.0357117843491225,0.00199957298358239,0.0291067699097818,0.460007338475401,6,0.990338842116204,"Anthony Gose | Alex Lange | Daniel Lynch IV | Steven Cruz | Nolan Hoffman | Connor Thomas","availability_weighted_active_relievers"
"823573","away",1,"656941","Kyle Schwarber","Philadelphia Phillies","New York Mets",0.118987899390482,0.00676386190508566,0.312012147149861,0.100237560543205,0.0285018852282896,0.00132233756264587,0.0769925792632675,0.355181728957163,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",2,"607208","Trea Turner","Philadelphia Phillies","New York Mets",0.0627351839089467,0.00675475480838419,0.204298581670028,0.151288565973658,0.051226880096892,0.00156560977969319,0.0394407358948919,0.482689687867506,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",3,"547180","Bryce Harper","Philadelphia Phillies","New York Mets",0.131676764497557,0.00234567775592516,0.212840157158416,0.12288036127164,0.0491940554354324,0.00453606537933163,0.0558468710269717,0.420680047474726,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",4,"650333","Luis Arraez","Philadelphia Phillies","New York Mets",0.0555576028879605,0.00613380135178425,0.0615145258058271,0.195647285666158,0.0510965673718845,0.00927488428938086,0.0158622235622764,0.604913109064729,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",5,"664761","Alec Bohm","Philadelphia Phillies","New York Mets",0.0826713222762855,0.0156506119316283,0.148577913356211,0.146000540722883,0.0526289113744294,0.00166802145432304,0.0288445132261018,0.523958165658138,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",6,"681082","Bryson Stott","Philadelphia Phillies","New York Mets",0.091164282934942,0.00497581614209439,0.180891997836988,0.13177927547116,0.0472571316696314,0.00949754890146473,0.0228813497932752,0.511552597250444,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",7,"669016","Brandon Marsh","Philadelphia Phillies","New York Mets",0.0583770092854191,0.00348440866336506,0.226845853072543,0.161991584214635,0.0392914647233788,0.00238434775678959,0.0378894056564838,0.469735926627385,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",8,"702222","Justin Crawford","Philadelphia Phillies","New York Mets",0.0637524838636571,0.00549752195566118,0.178426128823267,0.167473260110565,0.0459733093981836,0.00846732569352816,0.0126855244112581,0.51772444574388,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","away",9,"596117","Garrett Stubbs","Philadelphia Phillies","New York Mets",0.0776422191625519,0.0137608793254164,0.208445554502948,0.14237338089435,0.0382989124917459,0.00300000401548349,0.0290780527072349,0.487400996900269,6,0.940519219342749,"Jefry Yan | Tobias Myers | Jack Weisenburger | Xzavion Curry | Dedniel Núñez | Austin Warren","availability_weighted_active_relievers"
"823573","home",1,"596019","Francisco Lindor","New York Mets","Philadelphia Phillies",0.0833990404135398,0.0164112572618213,0.230388146433594,0.121734389053226,0.0228263518317069,0.0135338167331219,0.0372637144592412,0.474443283813749,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",2,"665742","Juan Soto","New York Mets","Philadelphia Phillies",0.11719541943117,0.00176447439828645,0.173042643714508,0.148669210332989,0.02231557982112,0.00985522939032843,0.0383429615219194,0.488814481389679,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",3,"666182","Bo Bichette","New York Mets","Philadelphia Phillies",0.0669162501302173,0.00529753329498004,0.210500314766678,0.164071977210656,0.0403977578434843,0.00468026097023933,0.0245496020225273,0.483586303761218,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",4,"701807","Carson Benge","New York Mets","Philadelphia Phillies",0.0697812316968699,0.0110445385304712,0.248985411757426,0.178208769649576,0.0255461225414339,0.0076904022289859,0.023264022585555,0.435479501009682,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",5,"676724","Jared Young","New York Mets","Philadelphia Phillies",0.0689368698361146,0.0169463734382197,0.206558235660026,0.154558455130018,0.0428844491006479,0.0134566595503761,0.0187327383945927,0.477926218890005,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",6,"805999","A.J. Ewing","New York Mets","Philadelphia Phillies",0.0819382971967549,0.00573211878132254,0.257959546629449,0.161143268743431,0.0379125263143745,0.00575957548045168,0.0181481735340632,0.431406493320153,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",7,"682626","Francisco Alvarez","New York Mets","Philadelphia Phillies",0.0826279960668442,0.0154501021804152,0.337437233970604,0.130943654357291,0.0256789617090246,0.000888274753115549,0.0298485333761982,0.377125243586507,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",8,"683146","Brett Baty","New York Mets","Philadelphia Phillies",0.0822034010641186,0.00786021660047654,0.28129994591492,0.132865440565258,0.0419705485351075,0.003235903584256,0.0160868543432365,0.434477689392627,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"823573","home",9,"703492","Nick Morabito","New York Mets","Philadelphia Phillies",0.0818206614448872,0.0131313927953644,0.233936722642915,0.143184331638051,0.0386950047488575,0.00519052188773931,0.0271488249948571,0.456892539847329,6,0.98788826349802,"Brooks Raley | Tim Mayza | Jhoan Duran | Kyle Backhus | Orion Kerkering | Alex McFarlane","availability_weighted_active_relievers"
"824548","away",1,"805808","Kevin McGonigle","Detroit Tigers","Chicago White Sox",0.139270801501683,0.00460959706451409,0.168853646193416,0.156775397925703,0.0310513570652522,0.00320384250598948,0.0196647614200205,0.476570596323422,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",2,"650402","Gleyber Torres","Detroit Tigers","Chicago White Sox",0.130901782696173,0.00909355104218641,0.229492610893507,0.146776007636043,0.0342742216352257,0.000649775075487716,0.014671766749859,0.434140284271519,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",3,"693307","Dillon Dingler","Detroit Tigers","Chicago White Sox",0.0590938821369078,0.016365130054168,0.274336903819256,0.113635859022132,0.0423491895853205,0.00266881853854599,0.0303131351086432,0.461237081735027,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",4,"682985","Riley Greene","Detroit Tigers","Chicago White Sox",0.118966430199763,0.00633642322093527,0.287178830950745,0.146428111835061,0.0402771478529506,0.00733549609606014,0.0280669530682239,0.365410606776262,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",5,"679529","Spencer Torkelson","Detroit Tigers","Chicago White Sox",0.115958132027288,0.00663540407286583,0.33586761149574,0.105482451678881,0.0447133302978927,0.000407952333662382,0.0275611014274325,0.363374016666238,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",6,"656716","Zach McKinstry","Detroit Tigers","Chicago White Sox",0.106429746170143,0.00781869179090688,0.195093645591389,0.121140642708811,0.0269444744495493,0.00569153009655979,0.00906246118966103,0.52781880800298,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",7,"703601","Max Clark","Detroit Tigers","Chicago White Sox",0.0924590667206425,0.013621500580928,0.23897172275207,0.145509176622578,0.042921714400232,0.0167344069138678,0.0173477396790418,0.432434672330641,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",8,"807726","John Peck","Detroit Tigers","Chicago White Sox",0.0899538789164441,0.010473483412154,0.236912688088022,0.137607134171267,0.0381106870202452,0.00395549995642347,0.025345397243405,0.457641231192039,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","away",9,"595879","Javier Báez","Detroit Tigers","Chicago White Sox",0.049752324082354,0.00789177702628622,0.225284953746898,0.133094413461054,0.0546172775861275,0.00799676990199815,0.0114992624571994,0.509863221738083,6,0.841347632102349,"Jordan Hicks | Sean Newcomb | Trevor Richards | Hagen Smith | Bryan Hudson | Grant Taylor","availability_weighted_active_relievers"
"824548","home",1,"805367","Chase Meidroth","Chicago White Sox","Detroit Tigers",0.0954780030781772,0.00938708428647366,0.22755273948383,0.162212508460909,0.0341341890761179,0.000257169570427262,0.024097780528507,0.446880525515559,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",2,"502054","Tommy Pham","Chicago White Sox","Detroit Tigers",0.0876651490856551,0.0127234267548557,0.226665187439303,0.139465936627456,0.033509345924872,0.00262286257049037,0.0313569418158728,0.465991149781495,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",3,"678246","Miguel Vargas","Chicago White Sox","Detroit Tigers",0.120531382261352,0.0105774122232131,0.198322403845537,0.118808918601951,0.0298013869400194,0.00160115663931444,0.0456624061414693,0.474694933347144,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",4,"545341","Randal Grichuk","Chicago White Sox","Detroit Tigers",0.0438260149932836,0.00669116013933326,0.244387561896553,0.128695159951007,0.0525565167577817,0.00400610100635476,0.0464168341263467,0.47342065112934,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",5,"808959","Munetaka Murakami","Chicago White Sox","Detroit Tigers",0.141878872491957,0.00860335044237605,0.381823610793535,0.0793943341213583,0.019876754016755,0.000271815368862998,0.0575839732433686,0.310567289521787,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",6,"686668","Brenton Doyle","Chicago White Sox","Detroit Tigers",0.0674932964947884,0.00412720215881264,0.308888575694148,0.14714292541456,0.0230222118033227,0.00325649825365254,0.0197358126184148,0.4263334775623,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",7,"668670","Jake Rogers","Chicago White Sox","Detroit Tigers",0.112145450813839,0.008897463147854,0.274922374932497,0.105192769209967,0.0203841838742837,0.00264448498321263,0.0261128359360532,0.449700437102293,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",8,"682668","Luisangel Acuña","Chicago White Sox","Detroit Tigers",0.0540234635185549,0.00736138141327845,0.206652207872804,0.17168404586234,0.0167946761485284,0.000645442583712531,0.0123059560623019,0.53053282653848,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"824548","home",9,"695731","Braden Montgomery","Chicago White Sox","Detroit Tigers",0.115518292057855,0.0107020385761786,0.233990581077737,0.108663448831326,0.0276898316304073,0.00365957475313703,0.0214970850068189,0.478279148066541,6,0.876468725849475,"Drew Sommers | Tyler Kinley | Kenley Jansen | Tyler Holton | Beau Brieske | Jacob Waguespack","availability_weighted_active_relievers"
"822845","away",1,"701350","Roman Anthony","Boston Red Sox","Texas Rangers",0.102878679007224,0.00813195469342841,0.262980145478396,0.14567519479182,0.0361427228625086,0.00766432907603776,0.0205139060069151,0.416013068083671,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",2,"663330","Jahmai Jones","Boston Red Sox","Texas Rangers",0.0864234873618925,0.0274549924801346,0.266044525959413,0.128856298756939,0.0331591822050012,0.00585670900950291,0.0352715923718184,0.416933211855299,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",3,"677800","Wilyer Abreu","Boston Red Sox","Texas Rangers",0.092211422046485,0.00587684729238475,0.203002078207613,0.132725867199329,0.050872952838579,0.00657296857166989,0.0323124133093742,0.476425450534565,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",4,"575929","Willson Contreras","Boston Red Sox","Texas Rangers",0.0961005543818785,0.0573866990901671,0.245317996975887,0.135996276981735,0.0326352495577765,0.00724514310410604,0.0527999496576098,0.372518130250841,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",5,"668939","Adley Rutschman","Boston Red Sox","Texas Rangers",0.088134534521359,0.00766970099566902,0.173057693795962,0.126208632780631,0.0566498968389077,0.00291716950754459,0.0285065634668264,0.5168558080931,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",6,"596115","Trevor Story","Boston Red Sox","Texas Rangers",0.0483071708339656,0.00867157392932262,0.290033833196892,0.155967114553202,0.0450204305273457,0.00125275111183125,0.0208902256290231,0.429856900218418,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",7,"680776","Jarren Duran","Boston Red Sox","Texas Rangers",0.0555268617010887,0.0117465893532856,0.270040030354807,0.128556458873332,0.0258488271762554,0.00607710737636918,0.0294089010957979,0.472795224069065,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",8,"702332","Caleb Durbin","Boston Red Sox","Texas Rangers",0.0824917523526269,0.0341582115537599,0.150282612448132,0.150357364209218,0.034625435648522,0.00193646949005487,0.0275894795040551,0.518558674793631,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","away",9,"686765","Nick Sogard","Boston Red Sox","Texas Rangers",0.101237940838113,0.0072170628413543,0.200722448725946,0.152627413304333,0.0467137340370052,0.0042710208353069,0.022165916679255,0.465044462738686,6,0.902134742859959,"Trevor Williams | Jakob Junis | Jordan Montgomery | Robby Ahlstrom | Robert Garcia | Chase Silseth","availability_weighted_active_relievers"
"822845","home",1,"677649","Ezequiel Duran","Texas Rangers","Boston Red Sox",0.0875270606948295,0.00835974813143357,0.270901178863585,0.141813593378823,0.0424946303904867,0.00312802762289198,0.0264126184326473,0.419363142485304,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",2,"608369","Corey Seager","Texas Rangers","Boston Red Sox",0.096553535251399,0.0091121979319257,0.267018547280998,0.124900283221163,0.038070008305046,0.000674073203056161,0.0342273026295234,0.429444052176889,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",3,"673962","Josh Jung","Texas Rangers","Boston Red Sox",0.0889232774198708,0.0113656526680573,0.217315720125059,0.161822353101113,0.0542858966579307,0.00123976740800276,0.0209033110929999,0.444144021526967,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",4,"607043","Brandon Nimmo","Texas Rangers","Boston Red Sox",0.0725715530809811,0.00901726141067282,0.262622663639374,0.149994275638655,0.0512460378583824,0.00358425333346133,0.018219481259278,0.432744473779196,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",5,"694671","Wyatt Langford","Texas Rangers","Boston Red Sox",0.101302423483411,0.00788157922559618,0.277271587733746,0.111982642393031,0.0404773536302378,0.00219447688355579,0.0326932103656569,0.426196726284765,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",6,"669394","Jake Burger","Texas Rangers","Boston Red Sox",0.0897207676757648,0.00621024234163312,0.309749449408609,0.115487474966212,0.0364011620914038,0.000311150452406226,0.0386128391680659,0.403506913895905,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",7,"670032","Nicky Lopez","Texas Rangers","Boston Red Sox",0.0536136512033066,0.012032239276482,0.20985044143928,0.191471350367596,0.022118469557401,0.00282296291248467,0.00974632891972707,0.498344556323722,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",8,"643376","Danny Jansen","Texas Rangers","Boston Red Sox",0.0791174179228255,0.019348068122675,0.289231924055057,0.100616983351476,0.0393161357141354,0.00213852608954149,0.0277158914308962,0.442515053313393,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
"822845","home",9,"694497","Evan Carter","Texas Rangers","Boston Red Sox",0.0966614069833399,0.00799896002029136,0.298762388010444,0.111669285173497,0.0284171203964235,0.00415929035188357,0.0174756133066483,0.434855935757472,6,0.894700328116517,"Raymond Burgos | Garrett Whitlock | Greg Weissert | Erik Miller | Aroldis Chapman | Wyatt Olds","availability_weighted_active_relievers"
