"catcher_id","catcher_name","team","called_pitches","called_strikes","called_strike_rate","expected_called_strike_rate","adjusted_called_strike_rate","extra_strikes","framing_logit_effect","framing_runs_estimate","framing_rate_above_expected","framing_score","reliability","model_version","source_through","generated_at_utc"
"665966","Carlos Narváez","Boston Red Sox",1719,557,0.324025596276905,0.304827217338095,0.315001171016724,33.0020133958152,0.0791202056622832,4.12525167447691,0.0191983789388105,109.599189469405,0.886539453326457,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"518595","Travis d'Arnaud","Los Angeles Angels",2097,675,0.321888412017167,0.306156368449744,0.314648809593772,32.9900953608858,0.0661918901164601,4.12376192011073,0.0157320435674229,107.866021783711,0.90504963314631,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"596117","Garrett Stubbs","Philadelphia Phillies",1346,426,0.316493313521545,0.292756064461013,0.304853589377746,31.9503372354771,0.096642183173917,3.99379215443464,0.0237372490605328,111.868624530266,0.859514687100894,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"596142","Gary Sánchez","Milwaukee Brewers",1758,543,0.308873720136519,0.291261864097926,0.30074391574181,30.9616429158464,0.0746809480858051,3.8702053644808,0.017611856038593,108.805928019296,0.888776541961577,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"666310","Bo Naylor","Cleveland Guardians",1997,617,0.308963445167752,0.294172302850448,0.30222809356936,29.5379112076557,0.0633520211993491,3.69223890095696,0.0147911423173038,107.395571158652,0.900766801984664,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"694212","Samuel Basallo","Baltimore Orioles",3489,1062,0.304385210662081,0.296640508033712,0.301031607146415,27.0212674703772,0.0346746156773585,3.37765843379715,0.00774470262836837,103.872351314184,0.94068482070639,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"660710","Rodolfo Durán","San Diego Padres",2041,609,0.298383145516903,0.286025302120084,0.292792658152968,25.2223583729076,0.0540078104683567,3.15279479661345,0.012357843396819,106.17892169841,0.902697921273773,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"664954","Brett Sullivan","Colorado Rockies",2330,675,0.289699570815451,0.279448395001006,0.285134395247986,23.8852396476559,0.046053904104144,2.98565495595698,0.0102511758144446,105.125587907222,0.913725490196078,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"606992","Eric Haase","San Francisco Giants",1788,532,0.297539149888143,0.2845911881171,0.291490893530091,23.1509556466245,0.0559599433631556,2.89386945582806,0.0129479617710428,106.473980885521,0.890438247011952,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"669087","Sam Huff","Baltimore Orioles",716,248,0.346368715083799,0.314675278855205,0.32908476131333,22.6925003396735,0.11023809123835,2.83656254245919,0.0316934362285943,115.846718114297,0.764957264957265,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"640902","Jhonny Pereda","Seattle Mariners",1554,473,0.304375804375804,0.290044404912338,0.297591277188478,22.2709947662266,0.0602140338708557,2.78387434577833,0.0143313994634663,107.165699731733,0.875986471251409,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"664731","P.J. Higgins","Cincinnati Reds",776,245,0.315721649484536,0.293009808765368,0.303575457458799,17.6243883980742,0.0839851759067155,2.20304854975928,0.0227118407191678,111.355920359584,0.779116465863454,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"680664","Eduardo Valencia","Detroit Tigers",737,230,0.312075983717775,0.289144358095203,0.29986186417748,16.9006080838352,0.0844412464642051,2.1125760104794,0.0229316256225715,111.465812811286,0.770114942528736,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"661531","Brian Serven","Athletics",1802,526,0.291897891231964,0.28389126417673,0.288242314495859,14.4279419535329,0.0348380947137141,1.80349274419161,0.00800662705523466,104.003313527617,0.891196834817013,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"663967","César Salazar","Houston Astros",574,180,0.313588850174216,0.289814399871259,0.300005075857815,13.6465344738976,0.0821102894176144,1.7058168092372,0.0237744503029574,111.887225151479,0.722921914357683,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"624512","Reese McGuire","Chicago White Sox",773,232,0.30012936610608,0.282704001559665,0.29077313096374,13.4698067943791,0.0659586665509534,1.68372584929738,0.0174253645464153,108.712682273208,0.778449144008056,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"656577","Alex Jackson","Minnesota Twins",1276,398,0.311912225705329,0.301388020235469,0.306729757288319,13.4288861795419,0.0422813844696422,1.67861077244274,0.0105242054698604,105.26210273493,0.852941176470588,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"672613","Eliezer Alfonzo","Los Angeles Dodgers",651,202,0.310291858678955,0.29049964945244,0.299342381663232,12.8847282064618,0.070738901979669,1.61059102580772,0.0197922092265158,109.896104613258,0.747416762342135,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"657136","Connor Wong remains in the game as the catcher.","Boston Red Sox",747,244,0.326639892904953,0.310649715274954,0.318088985826169,11.9446626896095,0.0570737900364244,1.49308283620118,0.0159901776299993,107.995088815,0.772492244053775,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"665861","Sebastián Rivero","Los Angeles Angels",1387,399,0.287671232876712,0.279348103371719,0.283694467948019,11.5441806234254,0.0354091253218205,1.44302257792818,0.00832312950499308,104.161564752497,0.863098942128189,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"641598","Mitch Garver","Seattle Mariners",1185,357,0.30126582278481,0.293308538759726,0.297351810655459,9.42938156972513,0.0321657020614629,1.17867269621564,0.0079572840250845,103.978642012542,0.843416370106762,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"543510","James McCann","Arizona Diamondbacks",984,292,0.296747967479675,0.288036405877557,0.292382968457934,8.57217661648379,0.0344681649605649,1.07152207706047,0.00871156160211767,104.355780801059,0.817275747508306,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"623168","Tyler Heineman","Toronto Blue Jays",293,84,0.286689419795222,0.26247944476037,0.270966805394788,7.09352268521154,0.0702663549076429,0.886690335651442,0.0242099750348517,112.104987517426,0.571150097465887,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"699625","Jimmy Crooks remains in the game as the catcher.","St. Louis Cardinals",340,110,0.323529411764706,0.303090874802219,0.310786383873119,6.94910256724543,0.0580923198383624,0.868637820905678,0.0204385369624865,110.219268481243,0.607142857142857,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"700652","Kenny Piper","Tampa Bay Rays",163,53,0.325153374233129,0.28534465266124,0.295566742462936,6.4888216162179,0.0816704854085276,0.811102702027238,0.039808721571889,119.904360785944,0.425587467362924,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"805672","Collin Price","Houston Astros",226,68,0.300884955752212,0.272528414803182,0.281105291159536,6.40857825448085,0.0713315274179359,0.801072281810107,0.0283565409490303,114.178270474515,0.506726457399103,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"644433","Chadwick Tromp","Atlanta Braves",167,57,0.341317365269461,0.307172871283099,0.315871812407814,5.70213049572249,0.0683483325956974,0.712766311965312,0.0341444939863622,117.072246993181,0.431524547803618,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"640459","Brian Navarreto","Miami Marlins",322,100,0.31055900621118,0.294649499791447,0.300395563505645,5.12286106715417,0.0450649671683886,0.640357633394271,0.0159095064197335,107.954753209867,0.59409594095941,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"641680","Jonah Heim remains in the game as the catcher.","Athletics",53,20,0.377358490566038,0.296868761137828,0.306143264159552,4.2659556596951,0.0737726370351005,0.533244457461887,0.0804897294282094,140.244864714105,0.194139194139194,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"668670","Jake Rogers remains in the game as the catcher.","Detroit Tigers",140,47,0.335714285714286,0.306983750416491,0.31361953432004,4.02227494169121,0.0520029614342418,0.502784367711401,0.0287305352977944,114.365267648897,0.388888888888889,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"683679","Jesus Rodriguez","San Francisco Giants",948,275,0.290084388185654,0.285873915378331,0.287945888190426,3.99152822134258,0.0166802709988298,0.498941027667823,0.0042104728073234,102.105236403662,0.811643835616438,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"605244","Aramis Garcia","Arizona Diamondbacks",215,57,0.265116279069767,0.247698294049743,0.253052940949435,3.74486677930518,0.0456745894678685,0.468108347413148,0.0174179850200241,108.708992510012,0.494252873563218,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"677943","Will Banfield","Cincinnati Reds",72,26,0.361111111111111,0.311906130417582,0.319238825261434,3.54275860993407,0.0559508707429835,0.442844826241759,0.0492049806935287,124.602490346764,0.246575342465753,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
"663584","Hayden Senger","New York Mets",429,134,0.312354312354312,0.304461456733795,0.307673914681426,3.38603506120213,0.0245204130682071,0.423254382650266,0.00789285562051778,103.946427810259,0.661016949152542,"catcher_framing_location_v1","2026-09-19","2026-09-20 14:05:21 UTC"
