"opportunities","advancements_allowed","observed_advancement_rate","expected_advancement_rate","adjusted_advancement_rate","advancements_prevented","advancement_runs_saved","player_id","player_name","team","position","reliability","runs_saved_per_100","advancement_prevention_score","model_version","source_through","generated_at_utc"
145,39,0.268965517241379,0.279347121272992,0.273056267905182,1.50533258458387,-0.434546212709773,"686555","Isaac Collins","Kansas City Royals","LF",0.674418604651163,-0.299687043248119,98.2217638078197,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
44,19,0.431818181818182,0.372277533680914,0.359460355703657,-2.61978851803979,-1.50360326666759,"686611","Dylan Crews","Washington Nationals","CF",0.385964912280702,-3.41728015151725,95.1289627050923,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
19,7,0.368421052631579,0.355177563939712,0.343064587477136,-0.251626285145479,-0.381306766257231,"686611","Dylan Crews","Washington Nationals","LF",0.213483146067416,-2.00687771714332,96.3079824786975,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
85,28,0.329411764705882,0.405221406026799,0.390665263785171,6.44381951227788,1.98999404650532,"686611","Dylan Crews","Washington Nationals","RF",0.548387096774194,2.34116946647685,109.056173650737,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,3,0.6,0.513621893010634,0.518643015922166,-0.431890534946828,-0.094973708398902,"686613","Hunter Brown","Houston Astros","P",0.0666666666666667,-1.89947416797804,99.7367721930963,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
28,9,0.321428571428571,0.32231526983447,0.34910427339042,0.0248275553651585,-0.0208644330766383,"686668","Brenton Doyle","Chicago White Sox","CF",0.285714285714286,-0.0745158324165653,104.298999658142,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
53,25,0.471698113207547,0.368194715276019,0.398750770609788,-5.48568009037097,-1.98766336893314,"686668","Brenton Doyle","Colorado Rockies","CF",0.430894308943089,-3.75030824327007,93.8145278610484,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
58,17,0.293103448275862,0.42528236437816,0.385861434793961,7.66637713393329,1.43335626966584,"686681","Michael Massey","Kansas City Royals","2B",0.453125,2.47130391321696,109.361052832629,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.55051862020233,0.506994343882194,-1.34844413939301,-0.629819368784619,"686681","Michael Massey","Kansas City Royals","LF",0.0410958904109589,-20.9939789594873,85.2461812110688,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.683643985344459,0.674016055086942,0.683643985344459,0.136728797068892,"686751","Seth Johnson","Philadelphia Phillies","P",0.0140845070422535,13.6728797068892,103.379103240264,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.667533702202282,0.650901938358214,0.335067404404564,0.107676447933592,"686765","Nick Sogard","Boston Red Sox","1B",0.0277777777777778,5.3838223966796,103.340370905909,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,9,0.45,0.454900977156928,0.438935163367665,0.098019543138562,0.169301710778863,"686765","Nick Sogard","Boston Red Sox","2B",0.222222222222222,0.846508553894317,102.546174870784,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,0,0,0.397835407017432,0.380888885127026,1.1935062210523,0.272736450890753,"686765","Nick Sogard","Boston Red Sox","3B",0.0410958904109589,9.09121502969178,105.528682384136,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.163178061663211,0.152372535611333,0.326356123326422,0.140660137367177,"686765","Nick Sogard","Boston Red Sox","SS",0.0277777777777778,7.03300686835886,103.996413647104,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,1,0.25,0.436224937506805,0.426402107339403,0.74489975002722,0.315079595287578,"686780","Pedro Pagés","St. Louis Cardinals","C",0.0540540540540541,7.87698988218945,104.466059230509,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
44,24,0.545454545454545,0.43214424753014,0.437437998184409,-4.98565310867382,-1.41766419021012,"686797","Brooks Lee","Minnesota Twins","3B",0.385964912280702,-3.22196406865936,88.9866257756167,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
26,5,0.192307692307692,0.352587166135336,0.357768103099944,4.16726631951874,1.39084127240672,"686797","Brooks Lee","Minnesota Twins","SS",0.270833333333333,5.34938950925661,108.367047605934,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.710223445670064,0.718211453666542,-0.579553108659873,-0.115910621731975,"686934","Alex McFarlane","Philadelphia Phillies","P",0.0277777777777778,-5.79553108659873,98.6003040741738,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.460835184653155,0.461828635409711,-0.0783296306936891,2.19208182338088e-05,"686948","Drake Baldwin","Atlanta Braves","C",0.0277777777777778,0.00109604091169044,101.027326950588,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,5,0.833333333333333,0.726264463113032,0.734689765109454,-0.642413221321809,-0.155571871063272,"686973","Louis Varland","Toronto Blue Jays","P",0.0789473684210526,-2.59286451772119,99.344573181253,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
4,3,0.75,0.558586660735327,0.568109860875228,-0.765653357058693,-0.172821944367957,"687064","Brandon Young","Baltimore Orioles","P",0.0540540540540541,-4.32054860919892,98.6969284335445,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.57790640059594,0.581068848845026,-0.266280798212179,-0.0532561596424359,"687075","Brandon Sproat","Milwaukee Brewers","P",0.0410958904109589,-1.77520532141453,99.8410411203695,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
13,5,0.384615384615385,0.485328187705104,0.476081971162896,1.30926644016635,0.521978774362762,"687093","Vaughn Grissom","Los Angeles Angels","1B",0.156626506024096,4.01522134125202,106.25537771855,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
12,6,0.5,0.497959475422686,0.488508155285672,-0.0244862949277668,-0.0620589291926661,"687093","Vaughn Grissom","Los Angeles Angels","2B",0.146341463414634,-0.517157743272218,99.3355115357231,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,4,0.444444444444444,0.435334344319202,0.424965265727556,-0.0819909011271819,-0.0457744210157487,"687093","Vaughn Grissom","Los Angeles Angels","3B",0.113924050632911,-0.508604677952764,97.3635130138055,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.356957367372292,0.351929802789459,0.356957367372292,0.196326552054761,"687221","Dalton Rushing","Los Angeles Dodgers","1B",0.0140845070422535,19.6326552054761,107.612846670745,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.228875307997057,0.209768252989683,0.457750615994114,0.106822218437295,"687231","Darell Hernaiz","Athletics","2B",0.0277777777777778,5.34111092186473,104.821461040925,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,1,0.142857142857143,0.461348334767804,0.435680535289038,2.22943834337463,0.476502905128635,"687231","Darell Hernaiz","Athletics","3B",0.0909090909090909,6.80718435898051,105.706136423321,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,5,0.555555555555556,0.537091614161502,0.512067478424567,-0.166175472546479,0.0587525103774122,"687231","Darell Hernaiz","Athletics","SS",0.113924050632911,0.652805670860136,97.9874853977071,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
72,29,0.402777777777778,0.424451531091097,0.414934541563013,1.560510238559,0.789656425290697,"687263","Zach Neto","Los Angeles Angels","SS",0.507042253521127,1.09674503512597,97.2377271976871,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.414049941042263,0.410999815725736,0.242149823126789,0.151122076963337,"687312","Gabriel Hughes","Colorado Rockies","P",0.0410958904109589,5.03740256544458,102.456615476402,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
86,40,0.465116279069767,0.388219236203887,0.421693109941782,-6.61314568646568,-2.35624838954025,"687363","Victor Scott II","St. Louis Cardinals","CF",0.551282051282051,-2.73982370876774,96.568529447702,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.0986207415817864,0.115028035909174,0.0986207415817864,0.0197241483163573,"687363","Victor Scott II","St. Louis Cardinals","LF",0.0140845070422535,1.97241483163573,100.663124229277,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,3,0.5,0.559576363415424,0.555305275889564,0.357458180492547,0.23166975542092,"687396","Brent Headrick","New York Yankees","P",0.0789473684210526,3.86116259034867,102.778998639014,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
15,3,0.2,0.451118606854579,0.39859582923292,3.76677910281869,0.749934765189054,"687401","Joey Ortiz","Milwaukee Brewers","3B",0.176470588235294,4.99956510126036,105.175006624824,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
35,11,0.314285714285714,0.397063662785176,0.350254603785385,2.89722819748116,0.693005718428996,"687401","Joey Ortiz","Milwaukee Brewers","SS",0.333333333333333,1.98001633836856,100.153457850009,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
26,16,0.615384615384615,0.597574381889818,0.601109710138581,-0.463066070864736,0.171015926046239,"687462","Spencer Horwitz","Pittsburgh Pirates","1B",0.270833333333333,0.657753561716303,102.817279374613,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.596730143195471,0.594056472091915,0.193460286390941,0.0483650715977353,"687473","Ryan Gusto","Miami Marlins","P",0.0277777777777778,2.41825357988677,101.19296989994,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
15,3,0.2,0.239715771034459,0.241921870434224,0.595736565516882,0.246790382971418,"687515","Colby Thomas","Athletics","LF",0.176470588235294,1.64526921980945,101.878317703121,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
41,17,0.414634146341463,0.389889916920362,0.392928449097873,-1.01451340626516,-0.0714247440540592,"687515","Colby Thomas","Athletics","RF",0.369369369369369,-0.174206692814778,101.554583684828,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
16,7,0.4375,0.447806355999203,0.439270930077697,0.164901695987256,0.0646485561791996,"687529","Grant McCray","San Francisco Giants","CF",0.186046511627907,0.404053476119997,104.449883518635,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
14,3,0.214285714285714,0.241992134491534,0.235131784094984,0.387889882881471,-0.21083260644353,"687529","Grant McCray","San Francisco Giants","LF",0.166666666666667,-1.50594718888236,97.4356451846588,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
12,4,0.333333333333333,0.377353811494112,0.369237771942005,0.528245737929343,0.238095757029693,"687529","Grant McCray","San Francisco Giants","RF",0.146341463414634,1.98413130858078,104.153114164945,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
118,51,0.432203389830508,0.393130507415157,0.404938592757381,-4.61060012501153,-2.3863906717795,"687551","Drew Gilbert","San Francisco Giants","CF",0.627659574468085,-2.02236497608432,99.0393333747438,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
14,5,0.357142857142857,0.383069427246184,0.395091352053191,0.362971981446577,0.259106927536373,"687551","Drew Gilbert","San Francisco Giants","LF",0.166666666666667,1.85076376811695,102.111657581871,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
9,2,0.222222222222222,0.358526324921278,0.371162706319774,1.2267369242915,0.407481306041022,"687551","Drew Gilbert","San Francisco Giants","RF",0.113924050632911,4.52757006712247,106.965124169049,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.516136214936862,0.515771956712145,0.0322724298737241,0.111580422772128,"687562","Jake Bennett","Boston Red Sox","P",0.0277777777777778,5.57902113860638,102.190660290597,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.709354569504097,0.693961784332627,1.12806370851229,0.210119675105028,"687570","Connor Prielipp","Minnesota Twins","P",0.0410958904109589,7.0039891701676,103.211649903403,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
33,6,0.181818181818182,0.237451491069271,0.250812580919197,1.83589920528596,0.467053994519283,"687597","Jordan Beck","Colorado Rockies","LF",0.320388349514563,1.41531513490692,102.086741324977,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
35,17,0.485714285714286,0.364970984106237,0.381730697832144,-4.22601555628171,-1.51061465043213,"687597","Jordan Beck","Colorado Rockies","RF",0.333333333333333,-4.31604185837751,92.2825195282772,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
10,5,0.5,0.529736806785653,0.517486368731576,0.297368067856533,0.034662257900936,"687637","Dylan Beavers","Baltimore Orioles","CF",0.125,0.34662257900936,103.551000322625,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
51,13,0.254901960784314,0.25297035934973,0.244041217807341,-0.098511673163772,-0.277943547084764,"687637","Dylan Beavers","Baltimore Orioles","LF",0.421487603305785,-0.544987347225027,98.050810672307,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
37,13,0.351351351351351,0.399267039878076,0.388414670242154,1.77288047548883,0.597945113965327,"687637","Dylan Beavers","Baltimore Orioles","RF",0.345794392523364,1.61606787558197,105.551911838648,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.100028939623028,0.0748684107793976,0.100028939623028,0.0200057879246056,"687749","Jase Bowen","San Diego Padres","CF",0.0140845070422535,2.00057879246056,102.124644853718,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
17,1,0.0588235294117647,0.285124191367694,0.23442176483546,3.8471112532508,1.43334194732718,"687749","Jase Bowen","San Diego Padres","LF",0.195402298850575,8.43142321957167,112.212400419619,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
23,6,0.260869565217391,0.423521781449627,0.356493686443356,3.74100097334143,1.0284566431004,"687749","Jase Bowen","San Diego Padres","RF",0.247311827956989,4.47155062217564,110.155159610226,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
6,4,0.666666666666667,0.505360524561159,0.514080073766483,-0.967836852633044,-0.385605235904578,"687859","Troy Johnston","Colorado Rockies","1B",0.0789473684210526,-6.42675393174297,95.3595899417952,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
40,12,0.3,0.308018559532571,0.315455306801557,0.320742381302843,0.0252490092183495,"687859","Troy Johnston","Colorado Rockies","LF",0.363636363636364,0.0631225230458737,99.440789346333,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
82,36,0.439024390243902,0.42296763633341,0.431674948788764,-1.3166538206604,-0.860251097824587,"687859","Troy Johnston","Colorado Rockies","RF",0.539473684210526,-1.04908670466413,99.4080526093351,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.485811528202467,0.486117068892461,-0.0283769435950667,0.00674129592978404,"687911","Bryan King","Houston Astros","P",0.0277777777777778,0.337064796489202,100.536046538204,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.486451041548699,0.456490920924337,-0.513548958451301,-0.10270979169026,"687952","Christian Encarnacion-Strand","Baltimore Orioles","1B",0.0140845070422535,-10.270979169026,96.6278234265549,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
20,5,0.25,0.406565728677814,0.381130098789565,3.13131457355628,0.749009038165009,"687952","Christian Encarnacion-Strand","Baltimore Orioles","3B",0.222222222222222,3.74504519082505,103.645939454334,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.43180249439532,0.443152307679647,-0.56819750560468,-0.14204937640117,"687957","Dustin Harris","Chicago White Sox","RF",0.0140845070422535,-14.204937640117,93.901253927852,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
16,5,0.3125,0.296122131051457,0.304486185736841,-0.262045903176688,-0.233545848857506,"687957","Dustin Harris","Houston Astros","LF",0.186046511627907,-1.45966155535941,97.3587768600513,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.485944252961293,0.497471206611727,0.485944252961293,0.121486063240323,"687957","Dustin Harris","Houston Astros","RF",0.0140845070422535,12.1486063240323,105.926546011859,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.23467851945994,0.242942158129234,-0.295964441620179,-0.0739911104050447,"687957","Dustin Harris","San Diego Padres","LF",0.0410958904109589,-2.46637034683482,98.0622815255169,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.359424754442835,0.368230289546123,-0.28115049111433,-0.0782562822289953,"687957","Dustin Harris","San Diego Padres","RF",0.0277777777777778,-3.91281411144977,98.0305507828009,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.520438830439343,0.525645456018497,-0.43868350868197,-0.0947820785888845,"688107","Robert Gasser","Milwaukee Brewers","P",0.0410958904109589,-3.15940261962948,99.3096042584469,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,0,0,0.30816185154653,0.287999516892502,1.54080925773265,0.604804160825318,"688297","Chris Roycroft","St. Louis Cardinals","P",0.0666666666666667,12.0960832165064,106.580599625085,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
23,12,0.521739130434783,0.471041852022139,0.482175167216317,-1.1660374034908,-0.219040311355986,"688363","Graham Pauley","Miami Marlins","3B",0.247311827956989,-0.952349179808635,95.3089689876385,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,1,0.333333333333333,0.575860060418959,0.567309022757525,0.727580181256877,0.166175987189704,"688642","Zach Agnos","Colorado Rockies","P",0.0410958904109589,5.53919957299013,102.649271124088,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.702995041506952,0.697360276937861,0.405990083013903,0.115831020172968,"689254","Mason Fluharty","Toronto Blue Jays","P",0.0277777777777778,5.79155100864842,102.257744948083,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.719638692721262,0.727391933340024,-0.560722614557476,-0.112144522911495,"689296","Anthony Nunez","Baltimore Orioles","P",0.0277777777777778,-5.60722614557476,98.6597421779517,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,6,0.857142857142857,0.644745906467589,0.660918728070675,-1.48677865472687,-0.338890056242148,"689414","Liam Hicks","Miami Marlins","1B",0.0909090909090909,-4.84128651774497,96.500115299751,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.515773651082961,0.538151601288705,-0.968452697834078,-0.217510744162418,"689414","Liam Hicks","Miami Marlins","C",0.0277777777777778,-10.8755372081209,98.0247305142761,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,0,0,0.339993708233261,0.360426785285868,0.679987416466523,0.271924229665458,"689414","Liam Hicks","Tampa Bay Rays","C",0.0277777777777778,13.5962114832729,104.780385847019,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.281861060529845,0.29197620141374,-0.718138939470155,-0.179534734867539,"690925","Clayton Beeter","Washington Nationals","P",0.0140845070422535,-17.9534734867539,96.2706612635787,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
29,18,0.620689655172414,0.462982905899192,0.499204078435744,-4.57349572892342,-1.72351810307043,"690976","Alex Freeland","Los Angeles Dodgers","2B",0.292929292929293,-5.94316587265667,83.687301691824,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.372727684816467,0.412867908089134,0.372727684816467,0.0745455369632933,"690976","Alex Freeland","Los Angeles Dodgers","SS",0.0140845070422535,7.45455369632933,103.080495655099,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
87,29,0.333333333333333,0.372066016641265,0.35479589757226,3.36974344779003,0.447108999969446,"690984","Petey Halpin","Cleveland Guardians","CF",0.554140127388535,0.513918390769478,108.068360444353,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.443157205687328,0.421463469716224,-0.113685588625345,0.0571852935934169,"690984","Petey Halpin","Cleveland Guardians","RF",0.0277777777777778,2.85926467967084,102.370219062855,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,2,0.666666666666667,0.61985824471879,0.621601556503487,-0.140425265843631,-0.0407085882465006,"690986","Kyle Harrison","Milwaukee Brewers","P",0.0410958904109589,-1.35695294155002,100.001621358847,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.746151595971078,0.776646570220344,-0.253848404028922,-0.0634621010072305,"690993","Colt Keith","Detroit Tigers","1B",0.0140845070422535,-6.34621010072305,98.0695772583283,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
24,15,0.625,0.469434364513848,0.505517165458202,-3.73357525166766,-0.603851989575178,"690993","Colt Keith","Detroit Tigers","3B",0.25531914893617,-2.51604995656324,92.3460407304448,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
5,5,1,0.589590387852195,0.61540617214006,-2.05204806073903,-0.450999604847369,"690997","Nolan McLean","New York Mets","P",0.0666666666666667,-9.01999209694739,96.2548389914741,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.774329893364021,0.777508452202294,-0.225670106635979,-0.0564175266589946,"691002","Yohandy Morales","Washington Nationals","1B",0.0140845070422535,-5.64175266589946,98.3283578867685,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.525851769958156,0.525137077006771,0.0517035399163119,0.012925884979078,"691011","Drew Romo","Chicago White Sox","C",0.0277777777777778,0.646294248953899,101.205439956316,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
170,40,0.235294117647059,0.281848546316713,0.25276937416133,7.91425287384128,1.45992283897596,"691016","Tyler Soderstrom","Athletics","LF",0.708333333333333,0.858778140574094,101.504496304162,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.426020476074601,0.434104706154603,-0.573979523925399,-0.11479590478508,"691019","Kyle Teel","Chicago White Sox","C",0.0140845070422535,-11.479590478508,98.4747310903289,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
227,116,0.511013215859031,0.420885207963823,0.480584935651378,-20.4590577922122,-7.39831229271674,"691023","Jordan Walker","St. Louis Cardinals","RF",0.764309764309764,-3.25916841088843,91.8664425458952,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
73,35,0.479452054794521,0.426679704322406,0.450213501408835,-3.85238158446439,-0.09954218328857,"691026","Masyn Winn","St. Louis Cardinals","SS",0.510489510489511,-0.136359155189822,93.0938298822061,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
44,18,0.409090909090909,0.41309216153794,0.411667173752579,0.17605510766935,-0.393036927938858,"691176","Jasson Domínguez","New York Yankees","RF",0.385964912280702,-0.893265745315586,99.8715144563103,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,2,1,0.594738408191202,0.604620002420122,-0.810523183617597,-0.173745018209513,"691182","Adael Amador","Colorado Rockies","2B",0.0277777777777778,-8.68725091047565,92.5826151211554,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
3,3,1,0.726416309849792,0.737131410262946,-0.820751070450625,-0.184606099264755,"691277","Deyvison De Los Santos","Miami Marlins","1B",0.0410958904109589,-6.15353664215849,96.8234306968381,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.798740296757228,0.794712837073845,-0.201259703242772,-0.0503149258106929,"691406","Junior Caminero","Tampa Bay Rays","1B",0.0140845070422535,-5.03149258106929,98.5525353607472,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
56,22,0.392857142857143,0.410175360704572,0.404864534878935,0.969820199456011,0.46952839129752,"691406","Junior Caminero","Tampa Bay Rays","3B",0.444444444444444,0.838443555888429,98.0744838280639,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,1,1,0.42563763589287,0.435680133433187,-0.57436236410713,-0.143590591026783,"691458","Blaze Jordan","St. Louis Cardinals","1B",0.0140845070422535,-14.3590591026783,95.126077768055,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
19,9,0.473684210526316,0.455784138978314,0.464998626457562,-0.340101359412042,-0.0105340141008486,"691458","Blaze Jordan","St. Louis Cardinals","3B",0.213483146067416,-0.0554421794781506,97.1560954259945,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
2,1,0.5,0.359174158847359,0.363086253027784,-0.281651682305282,-0.0882951048157637,"691587","Eury Pérez","Miami Marlins","P",0.0277777777777778,-4.41475524078818,99.0361433971942,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,4,0.571428571428571,0.517660370555426,0.524152895101472,-0.376377406112018,-0.106116100703862,"691594","Javier Sanoja","Miami Marlins","2B",0.0909090909090909,-1.51594429576946,97.8998893783768,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
37,17,0.459459459459459,0.401546501449359,0.409581988677276,-2.14277944637372,-0.201642296534888,"691594","Javier Sanoja","Miami Marlins","3B",0.345794392523364,-0.544979179824021,95.3285068124176,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
1,0,0,0.492458086940553,0.5017247087279,0.492458086940553,0.123114521735138,"691594","Javier Sanoja","Miami Marlins","CF",0.0140845070422535,12.3114521735138,107.938981484325,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
7,1,0.142857142857143,0.238036188450039,0.244311346913822,0.666253319150272,0.30481859431979,"691594","Javier Sanoja","Miami Marlins","LF",0.0909090909090909,4.35455134742557,104.135518661707,"sabrhood_runner_advancement_v1","2026-09-08","2026-09-09 14:18:42 UTC"
