"current_game_id","team","opponent","game_pk","game_date","recency_label","role","player_id","player_name","stat_line","performance_score","report_date","source_through","generated_at_utc"
"823836","Miami Marlins","Atlanta Braves","824885","2026-08-06","Yesterday","Hitter","665052","Griffin Conine","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Miami Marlins","Atlanta Braves","824885","2026-08-06","Yesterday","Hitter","682663","Agustín Ramírez","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Miami Marlins","Atlanta Braves","824885","2026-08-06","Yesterday","Pitcher","676083","Janson Junk","3.0 IP, 1 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823836","Miami Marlins","Atlanta Braves","824885","2026-08-06","Yesterday","Pitcher","676604","Tyler Zuber","1.0 IP, 2 K",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Cleveland Guardians","New York Mets","824401","2026-08-06","Yesterday","Hitter","663993","Nathaniel Lowe","2 H, 1 HR, 0 2B, 3 RBI",10,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Cleveland Guardians","New York Mets","824401","2026-08-06","Yesterday","Hitter","800050","Chase DeLauter","2 H, 0 HR, 0 2B, 1 RBI",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Cleveland Guardians","New York Mets","824401","2026-08-06","Yesterday","Hitter","682657","Angel Martínez","1 H, 0 HR, 0 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Cleveland Guardians","New York Mets","824401","2026-08-06","Yesterday","Pitcher","656492","Foster Griffin","4.0 IP, 6 K",10,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Cleveland Guardians","New York Mets","824401","2026-08-06","Yesterday","Pitcher","682120","Tim Herrin","0.2 IP, 2 K",2.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Chicago White Sox","Boston Red Sox","824729","2026-08-06","Yesterday","Hitter","805367","Chase Meidroth","3 H, 2 HR, 0 2B, 4 RBI",16,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Chicago White Sox","Boston Red Sox","824729","2026-08-06","Yesterday","Hitter","803011","Sam Antonacci","3 H, 0 HR, 1 2B, 2 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Chicago White Sox","Boston Red Sox","824729","2026-08-06","Yesterday","Hitter","695657","Colson Montgomery","2 H, 0 HR, 0 2B, 2 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Chicago White Sox","Boston Red Sox","824729","2026-08-06","Yesterday","Pitcher","622491","Luis Castillo","4.0 IP, 5 K",9,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824566","Chicago White Sox","Boston Red Sox","824729","2026-08-06","Yesterday","Pitcher","691799","Grant Taylor","2.0 IP, 2 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Minnesota Twins","Kansas City Royals","824080","2026-08-06","Yesterday","Hitter","668904","Royce Lewis","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Minnesota Twins","Kansas City Royals","824080","2026-08-06","Yesterday","Hitter","686797","Brooks Lee","1 H, 0 HR, 0 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Minnesota Twins","Kansas City Royals","824080","2026-08-06","Yesterday","Hitter","605137","Josh Bell","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Minnesota Twins","Kansas City Royals","824080","2026-08-06","Yesterday","Pitcher","641927","Bailey Ober","6.0 IP, 0 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Minnesota Twins","Kansas City Royals","824080","2026-08-06","Yesterday","Pitcher","672782","Yoendrys Gómez","0.2 IP, 2 K",2.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Milwaukee Brewers","Pittsburgh Pirates","823754","2026-08-06","Yesterday","Hitter","596142","Gary Sánchez","2 H, 1 HR, 0 2B, 1 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Milwaukee Brewers","Pittsburgh Pirates","823754","2026-08-06","Yesterday","Hitter","694192","Jackson Chourio","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Milwaukee Brewers","Pittsburgh Pirates","823754","2026-08-06","Yesterday","Hitter","683734","Andrew Vaughn","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Milwaukee Brewers","Pittsburgh Pirates","823754","2026-08-06","Yesterday","Pitcher","669160","Dustin May","6.0 IP, 5 K",11,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823750","Milwaukee Brewers","Pittsburgh Pirates","823754","2026-08-06","Yesterday","Pitcher","676879","Aaron Ashby","1.0 IP, 3 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Chicago Cubs","Toronto Blue Jays","824664","2026-08-06","Yesterday","Hitter","608324","Alex Bregman","2 H, 1 HR, 0 2B, 2 RBI",9,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Chicago Cubs","Toronto Blue Jays","824664","2026-08-06","Yesterday","Hitter","691718","Pete Crow-Armstrong","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Chicago Cubs","Toronto Blue Jays","824664","2026-08-06","Yesterday","Hitter","665804","Miguel Amaya","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Chicago Cubs","Toronto Blue Jays","824664","2026-08-06","Yesterday","Pitcher","656849","David Peterson","5.0 IP, 3 K",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Chicago Cubs","Toronto Blue Jays","824664","2026-08-06","Yesterday","Pitcher","650644","Aaron Civale","3.0 IP, 3 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Kansas City Royals","Minnesota Twins","824080","2026-08-06","Yesterday","Hitter","677951","Bobby Witt Jr.","3 H, 0 HR, 1 2B, 0 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Kansas City Royals","Minnesota Twins","824080","2026-08-06","Yesterday","Hitter","695506","Jac Caglianone","1 H, 0 HR, 0 2B, 2 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Kansas City Royals","Minnesota Twins","824080","2026-08-06","Yesterday","Hitter","521692","Salvador Perez","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Kansas City Royals","Minnesota Twins","824080","2026-08-06","Yesterday","Pitcher","608379","Michael Wacha","5.2 IP, 1 K",6.66666666666667,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"824081","Kansas City Royals","Minnesota Twins","824080","2026-08-06","Yesterday","Pitcher","656638","Alex Lange","1.0 IP, 1 K",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","Colorado Rockies","Tampa Bay Rays","824322","2026-08-05","Previous game","Hitter","691720","Kyle Karros","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","Colorado Rockies","Tampa Bay Rays","824322","2026-08-05","Previous game","Hitter","678662","Ezequiel Tovar","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","Colorado Rockies","Tampa Bay Rays","824322","2026-08-05","Previous game","Hitter","664983","Jake McCarthy","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","Colorado Rockies","Tampa Bay Rays","824322","2026-08-05","Previous game","Pitcher","608372","Tomoyuki Sugano","5.0 IP, 3 K",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823024","Colorado Rockies","Tampa Bay Rays","824322","2026-08-05","Previous game","Pitcher","688642","Zach Agnos","2.0 IP, 2 K",4,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
